id,group,cult,day,concentration,no,samp,VL,a,b,L
NSA_0.5_BP_10_1,HSR,BP,6,0.5,1,10,14,8.13,-8.59,74.42
NSA_0.5_BP_10_1,HSR,BP,9,0.5,1,10,14,0.69,0.65,86.16
NSA_0.5_BP_10_1,HSR,BP,11,0.5,1,10,14,22.23,-20.07,53.91
NSA_0.5_BP_10_1,HSR,BP,14,0.5,1,10,14,19.65,-19.9,57.36
NSA_0.5_BP_10_2,HSR,BP,1,0.5,2,10,14,21.43,-20.86,60.65
NSA_0.5_BP_10_2,HSR,BP,6,0.5,2,10,14,7.08,-7.49,76.69
NSA_0.5_BP_10_2,HSR,BP,9,0.5,2,10,14,0.53,0.83,87.18
NSA_0.5_BP_10_2,HSR,BP,11,0.5,2,10,14,22.52,-20.07,52.21
NSA_0.5_BP_10_2,HSR,BP,14,0.5,2,10,14,19.59,-19.86,57.45
NSA_0.5_BP_10_3,HSR,BP,1,0.5,3,10,14,21.43,-20.85,60.64
NSA_0.5_BP_10_3,HSR,BP,6,0.5,3,10,14,7.09,-7.48,76.84
NSA_0.5_BP_10_3,HSR,BP,9,0.5,3,10,14,0.37,0.96,88.23
NSA_0.5_BP_10_3,HSR,BP,11,0.5,3,10,14,24.72,-21.56,47.67
NSA_0.5_BP_10_3,HSR,BP,14,0.5,3,10,14,19.66,-19.77,57.58
NSA_0.5_BP_11_1,HSR,BP,1,0.5,1,11,15,18.72,-18.3,55.8
NSA_0.5_BP_11_1,HSR,BP,6,0.5,1,11,15,26.59,-25.52,50.19
NSA_0.5_BP_11_1,HSR,BP,9,0.5,1,11,15,23.92,-21.52,50.63
NSA_0.5_BP_11_1,HSR,BP,11,0.5,1,11,15,3.85,1.14,83.61
NSA_0.5_BP_11_1,HSR,BP,14,0.5,1,11,15,21.57,-20.09,51.18
NSA_0.5_BP_11_2,HSR,BP,1,0.5,2,11,15,21.51,-20.85,52.92
NSA_0.5_BP_11_2,HSR,BP,6,0.5,2,11,15,24.86,-24.13,50.03
NSA_0.5_BP_11_2,HSR,BP,9,0.5,2,11,15,24.95,-22.4,50.12
NSA_0.5_BP_11_2,HSR,BP,11,0.5,2,11,15,16.09,-11.91,60.1
NSA_0.5_BP_11_2,HSR,BP,14,0.5,2,11,15,21.73,-20.09,51.36
NSA_0.5_BP_11_3,HSR,BP,1,0.5,3,11,15,22.43,-21.53,52.61
NSA_0.5_BP_11_3,HSR,BP,6,0.5,3,11,15,24.8,-23.99,51.56
NSA_0.5_BP_11_3,HSR,BP,9,0.5,3,11,15,26.05,-23.39,50.47
NSA_0.5_BP_11_3,HSR,BP,11,0.5,3,11,15,18.43,-14.05,55.79
NSA_0.5_BP_11_3,HSR,BP,14,0.5,3,11,15,21.67,-20.23,51.21
NSA_0.5_BP_12_1,HSR,BP,1,0.5,1,12,15,19.49,-18.56,59.76
NSA_0.5_BP_12_1,HSR,BP,6,0.5,1,12,15,17.3,-16.3,54.82
NSA_0.5_BP_12_1,HSR,BP,9,0.5,1,12,15,24.94,-22.66,49.66
NSA_0.5_BP_12_1,HSR,BP,11,0.5,1,12,15,13.9,-13.25,69.91
NSA_0.5_BP_12_1,HSR,BP,14,0.5,1,12,15,21.46,-20.72,46.47
NSA_0.5_BP_12_2,HSR,BP,1,0.5,2,12,15,22.47,-21.4,57
NSA_0.5_BP_12_2,HSR,BP,6,0.5,2,12,15,17.09,-16.51,56.56
NSA_0.5_BP_12_2,HSR,BP,9,0.5,2,12,15,25.49,-22.73,48.57
NSA_0.5_BP_12_2,HSR,BP,11,0.5,2,12,15,14.54,-13.85,68.07
NSA_0.5_BP_12_2,HSR,BP,14,0.5,2,12,15,21.61,-20.91,46.19
NSA_0.5_BP_12_3,HSR,BP,1,0.5,3,12,15,24.13,-22.55,54.45
NSA_0.5_BP_12_3,HSR,BP,6,0.5,3,12,15,17.2,-16.49,57.44
NSA_0.5_BP_12_3,HSR,BP,9,0.5,3,12,15,25.6,-22.71,47.83
NSA_0.5_BP_12_3,HSR,BP,11,0.5,3,12,15,14.79,-14.09,67.38
NSA_0.5_BP_12_3,HSR,BP,14,0.5,3,12,15,21.7,-21.12,46.64
NSA_0.0_KW_1_1,HSR,KW,1,0,1,1,11,-2.21,4.31,86.67
NSA_0.0_KW_1_1,HSR,KW,6,0,1,1,11,-1,4.44,89.81
NSA_0.0_KW_1_1,HSR,KW,9,0,1,1,11,-0.5,2.13,88.92
NSA_0.0_KW_1_1,HSR,KW,11,0,1,1,11,-0.67,2.97,88.37
NSA_0.0_KW_1_1,HSR,KW,14,0,1,1,11,-1.49,13.65,86.95
NSA_0.0_KW_1_2,HSR,KW,1,0,2,1,11,-2.29,4.55,84.82
NSA_0.0_KW_1_2,HSR,KW,6,0,2,1,11,-1.05,4.45,89.76
NSA_0.0_KW_1_2,HSR,KW,9,0,2,1,11,-0.5,2.11,89.01
NSA_0.0_KW_1_2,HSR,KW,11,0,2,1,11,-0.78,3.14,88.34
NSA_0.0_KW_1_2,HSR,KW,14,0,2,1,11,-1.44,13.71,86.64
NSA_0.0_KW_1_3,HSR,KW,1,0,3,1,11,-2.28,5,83.35
NSA_0.0_KW_1_3,HSR,KW,6,0,3,1,11,-1.06,4.44,89.63
NSA_0.0_KW_1_3,HSR,KW,9,0,3,1,11,-0.54,2.04,88.61
NSA_0.0_KW_1_3,HSR,KW,11,0,3,1,11,-0.75,3.39,89.3
NSA_0.0_KW_1_3,HSR,KW,14,0,3,1,11,-1.25,13.99,86.54
NSA_0.0_KW_2_1,HSR,KW,1,0,1,2,13,-3.1,6.15,86.05
NSA_0.0_KW_2_1,HSR,KW,6,0,1,2,13,-1.05,4.99,93.02
NSA_0.0_KW_2_1,HSR,KW,9,0,1,2,13,-1.24,4.28,90.98
NSA_0.0_KW_2_1,HSR,KW,11,0,1,2,13,-0.87,3.11,91.59
NSA_0.0_KW_2_1,HSR,KW,14,0,1,2,13,-1.49,6.49,86.04
NSA_0.0_KW_2_2,HSR,KW,1,0,2,2,13,-3.24,6.29,88.03
NSA_0.0_KW_2_2,HSR,KW,6,0,2,2,13,-0.94,4.47,91.88
NSA_0.0_KW_2_2,HSR,KW,9,0,2,2,13,-1.27,4.37,91.28
NSA_0.0_KW_2_2,HSR,KW,11,0,2,2,13,-0.99,3.11,91.62
NSA_0.0_KW_2_2,HSR,KW,14,0,2,2,13,-1.67,5.97,86.95
NSA_0.0_KW_2_3,HSR,KW,1,0,3,2,13,-3.3,6.38,88.03
NSA_0.0_KW_2_3,HSR,KW,6,0,3,2,13,-1.02,4.58,92.21
NSA_0.0_KW_2_3,HSR,KW,9,0,3,2,13,-1.32,4.59,92.06
NSA_0.0_KW_2_3,HSR,KW,11,0,3,2,13,-1,3.12,91.77
NSA_0.0_KW_2_3,HSR,KW,14,0,3,2,13,-1.94,6.37,89.4
NSA_0.0_KW_3_1,HSR,KW,1,0,1,3,12,-2.16,3.57,84.06
NSA_0.0_KW_3_1,HSR,KW,6,0,1,3,12,-1.05,5.31,88.77
NSA_0.0_KW_3_1,HSR,KW,9,0,1,3,12,-0.68,3.12,88.91
NSA_0.0_KW_3_1,HSR,KW,11,0,1,3,12,0.05,2.23,77.05
NSA_0.0_KW_3_1,HSR,KW,14,0,1,3,12,-1.69,9.96,88.26
NSA_0.0_KW_3_2,HSR,KW,1,0,2,3,12,-2.64,5.44,83.96
NSA_0.0_KW_3_2,HSR,KW,6,0,2,3,12,-1.03,4.82,88.08
NSA_0.0_KW_3_2,HSR,KW,9,0,2,3,12,-0.8,3.71,88.24
NSA_0.0_KW_3_2,HSR,KW,11,0,2,3,12,-0.21,1.83,80.53
NSA_0.0_KW_3_2,HSR,KW,14,0,2,3,12,-1.75,9.92,88.7
NSA_0.0_KW_3_3,HSR,KW,1,0,3,3,12,-2.61,5.7,82.48
NSA_0.0_KW_3_3,HSR,KW,6,0,3,3,12,-1.27,5.71,89.63
NSA_0.0_KW_3_3,HSR,KW,9,0,3,3,12,-0.83,4.05,87.05
NSA_0.0_KW_3_3,HSR,KW,11,0,3,3,12,-0.22,2.05,81.11
NSA_0.0_KW_3_3,HSR,KW,14,0,3,3,12,-1.68,9.89,87.97
NSA_0.0_KW_4_1,HSR,KW,1,0,1,4,13,-1.49,2.48,81.86
NSA_0.0_KW_4_1,HSR,KW,6,0,1,4,13,-0.83,5.8,89.39
NSA_0.0_KW_4_1,HSR,KW,9,0,1,4,13,-0.97,4.2,87.1
NSA_0.0_KW_4_1,HSR,KW,11,0,1,4,13,-0.37,12.88,68.52
NSA_0.0_KW_4_1,HSR,KW,14,0,1,4,13,-1.67,7.81,80.22
NSA_0.0_KW_4_2,HSR,KW,1,0,2,4,13,-1.87,3.04,85.41
NSA_0.0_KW_4_2,HSR,KW,6,0,2,4,13,-0.77,5.58,87.64
NSA_0.0_KW_4_2,HSR,KW,9,0,2,4,13,-0.72,9.92,85.46
NSA_0.0_KW_4_2,HSR,KW,11,0,2,4,13,-0.35,12.9,71.16
NSA_0.0_KW_4_2,HSR,KW,14,0,2,4,13,-1.67,7.42,80.14
NSA_0.0_KW_4_3,HSR,KW,1,0,3,4,13,-1.92,3.1,85.72
NSA_0.0_KW_4_3,HSR,KW,6,0,3,4,13,-0.69,5.56,87.69
NSA_0.0_KW_4_3,HSR,KW,9,0,3,4,13,-0.86,9.85,86.21
NSA_0.0_KW_4_3,HSR,KW,11,0,3,4,13,-0.48,13.14,70.95
NSA_0.0_KW_4_3,HSR,KW,14,0,3,4,13,-1.34,6.26,83.02
NSA_0.0_KW_5_1,HSR,KW,1,0,1,5,10,-2.2,4.24,84.02
NSA_0.0_KW_5_1,HSR,KW,6,0,1,5,10,-0.13,2.21,81.85
NSA_0.0_KW_5_1,HSR,KW,9,0,1,5,10,-0.83,10.34,85.94
NSA_0.0_KW_5_1,HSR,KW,11,0,1,5,10,-0.82,4.35,90.94
NSA_0.0_KW_5_1,HSR,KW,14,0,1,5,10,-1.59,13.79,83.14
NSA_0.0_KW_5_2,HSR,KW,1,0,2,5,10,-1.9,4.01,82.86
NSA_0.0_KW_5_2,HSR,KW,6,0,2,5,10,-0.18,2.33,83.59
NSA_0.0_KW_5_2,HSR,KW,9,0,2,5,10,-0.75,3.16,89.38
NSA_0.0_KW_5_2,HSR,KW,11,0,2,5,10,-0.81,4.35,91.42
NSA_0.0_KW_5_2,HSR,KW,14,0,2,5,10,-1.58,13.77,83.07
NSA_0.0_KW_5_3,HSR,KW,1,0,3,5,10,-1.88,4.04,82.95
NSA_0.0_KW_5_3,HSR,KW,6,0,3,5,10,-0.37,2.58,84.23
NSA_0.0_KW_5_3,HSR,KW,9,0,3,5,10,-0.83,3.22,89.61
NSA_0.0_KW_5_3,HSR,KW,11,0,3,5,10,-0.83,4.37,91.49
NSA_0.0_KW_5_3,HSR,KW,14,0,3,5,10,-1.51,14.08,82.85
NSA_0.0_KW_6_1,HSR,KW,1,0,1,6,12,-1.93,3.86,83.11
NSA_0.0_KW_6_1,HSR,KW,6,0,1,6,12,-1.28,6.42,91.52
NSA_0.0_KW_6_1,HSR,KW,9,0,1,6,12,-0.81,3.2,89.69
NSA_0.0_KW_6_1,HSR,KW,11,0,1,6,12,-1.4,5.77,89.42
NSA_0.0_KW_6_1,HSR,KW,14,0,1,6,12,-1.69,9.24,83.22
NSA_0.0_KW_6_2,HSR,KW,1,0,2,6,12,-1.79,3.75,83.09
NSA_0.0_KW_6_2,HSR,KW,6,0,2,6,12,-1.28,6.28,90.62
NSA_0.0_KW_6_2,HSR,KW,9,0,2,6,12,-1.49,7.66,91.99
NSA_0.0_KW_6_2,HSR,KW,11,0,2,6,12,-1.37,5.73,89.79
NSA_0.0_KW_6_2,HSR,KW,14,0,2,6,12,-2.01,9.84,82.87
NSA_0.0_KW_6_3,HSR,KW,1,0,3,6,12,-2.03,3.87,83.81
NSA_0.0_KW_6_3,HSR,KW,6,0,3,6,12,-1.45,6.31,90.49
NSA_0.0_KW_6_3,HSR,KW,9,0,3,6,12,-1.24,6.06,90.44
NSA_0.0_KW_6_3,HSR,KW,11,0,3,6,12,-1.41,5.77,89.99
NSA_0.0_KW_6_3,HSR,KW,14,0,3,6,12,-1.58,9.94,82.78
NSA_0.0_KW_7_1,HSR,KW,1,0,1,7,10,-2.04,3.89,82.12
NSA_0.0_KW_7_1,HSR,KW,6,0,1,7,10,-0.4,4.35,91.84
NSA_0.0_KW_7_1,HSR,KW,9,0,1,7,10,-1.35,6.51,90.99
NSA_0.0_KW_7_1,HSR,KW,11,0,1,7,10,-1.17,5.69,91.19
NSA_0.0_KW_7_1,HSR,KW,14,0,1,7,10,-0.86,8.87,88.92
NSA_0.0_KW_7_2,HSR,KW,1,0,2,7,10,-2,3.88,82.19
NSA_0.0_KW_7_2,HSR,KW,6,0,2,7,10,-0.42,4.6,92.3
NSA_0.0_KW_7_2,HSR,KW,9,0,2,7,10,-1.64,9.4,89.4
NSA_0.0_KW_7_2,HSR,KW,11,0,2,7,10,-1.11,5.67,91.19
NSA_0.0_KW_7_2,HSR,KW,14,0,2,7,10,-0.84,8.53,87.44
NSA_0.0_KW_7_3,HSR,KW,1,0,3,7,10,-2.08,3.79,82.07
NSA_0.0_KW_7_3,HSR,KW,6,0,3,7,10,-0.43,4.67,92.26
NSA_0.0_KW_7_3,HSR,KW,9,0,3,7,10,-2.16,10.63,89.51
NSA_0.0_KW_7_3,HSR,KW,11,0,3,7,10,-1.08,5.7,91.26
NSA_0.0_KW_7_3,HSR,KW,14,0,3,7,10,-0.82,8.86,88.47
NSA_0.0_KW_8_1,HSR,KW,1,0,1,8,12,-2.77,5.93,81.18
NSA_0.0_KW_8_1,HSR,KW,6,0,1,8,12,-2.07,7.75,89.36
NSA_0.0_KW_8_1,HSR,KW,9,0,1,8,12,-2.26,10.09,86.73
NSA_0.0_KW_8_1,HSR,KW,11,0,1,8,12,-0.91,3.58,90.67
NSA_0.0_KW_8_1,HSR,KW,14,0,1,8,12,-2,6.62,88.88
NSA_0.0_KW_8_2,HSR,KW,1,0,2,8,12,-3.09,6.81,79.68
NSA_0.0_KW_8_2,HSR,KW,6,0,2,8,12,-2.13,7.91,90.69
NSA_0.0_KW_8_2,HSR,KW,9,0,2,8,12,-2.55,11.64,90.83
NSA_0.0_KW_8_2,HSR,KW,11,0,2,8,12,-1.02,3.62,90.81
NSA_0.0_KW_8_2,HSR,KW,14,0,2,8,12,-2.06,6.8,89
NSA_0.0_KW_8_3,HSR,KW,1,0,3,8,12,-3.37,7.66,80.37
NSA_0.0_KW_8_3,HSR,KW,6,0,3,8,12,-2.13,7.78,90.31
NSA_0.0_KW_8_3,HSR,KW,9,0,3,8,12,-2.6,9.42,87.7
NSA_0.0_KW_8_3,HSR,KW,11,0,3,8,12,-0.92,3.54,90.37
NSA_0.0_KW_8_3,HSR,KW,14,0,3,8,12,-2.18,6.99,89.05
NSA_0.0_KW_9_1,HSR,KW,1,0,1,9,11,-0.04,3.13,67.57
NSA_0.0_KW_9_1,HSR,KW,6,0,1,9,11,-0.36,2.73,88.81
NSA_0.0_KW_9_1,HSR,KW,9,0,1,9,11,-2.65,9.31,87.6
NSA_0.0_KW_9_1,HSR,KW,11,0,1,9,11,-1.42,4.5,89.76
NSA_0.0_KW_9_1,HSR,KW,14,0,1,9,11,-1.61,10.73,90.06
NSA_0.0_KW_9_2,HSR,KW,1,0,2,9,11,-0.38,3.36,69.72
NSA_0.0_KW_9_2,HSR,KW,6,0,2,9,11,-0.26,2.57,88.33
NSA_0.0_KW_9_2,HSR,KW,9,0,2,9,11,-2.61,9.33,87.78
NSA_0.0_KW_9_2,HSR,KW,11,0,2,9,11,-1.3,4.24,89.24
NSA_0.0_KW_9_2,HSR,KW,14,0,2,9,11,-1.76,11.25,88.3
NSA_0.0_KW_9_3,HSR,KW,1,0,3,9,11,-0.46,3.35,70.3
NSA_0.0_KW_9_3,HSR,KW,6,0,3,9,11,-0.26,2.47,87.72
NSA_0.0_KW_9_3,HSR,KW,9,0,3,9,11,-0.25,1.87,83.07
NSA_0.0_KW_9_3,HSR,KW,11,0,3,9,11,-1.22,4.23,89.32
NSA_0.0_KW_9_3,HSR,KW,14,0,3,9,11,-1.57,10.24,86.18
NSA_0.0_KW_10_1,HSR,KW,1,0,1,10,11,0.52,1.57,65.16
NSA_0.0_KW_10_1,HSR,KW,6,0,1,10,11,-0.59,3.21,89.42
NSA_0.0_KW_10_1,HSR,KW,9,0,1,10,11,-0.24,2.68,78.67
NSA_0.0_KW_10_1,HSR,KW,11,0,1,10,11,-1.79,7.3,91.04
NSA_0.0_KW_10_1,HSR,KW,14,0,1,10,11,-1.16,12.73,87.2
NSA_0.0_KW_10_2,HSR,KW,1,0,2,10,11,0.24,1.59,66.97
NSA_0.0_KW_10_2,HSR,KW,6,0,2,10,11,-0.48,3.13,89.22
NSA_0.0_KW_10_2,HSR,KW,9,0,2,10,11,-0.78,2.99,90.99
NSA_0.0_KW_10_2,HSR,KW,11,0,2,10,11,-1.82,7.41,91.76
NSA_0.0_KW_10_2,HSR,KW,14,0,2,10,11,-1.06,12.75,86.24
NSA_0.0_KW_10_3,HSR,KW,1,0,3,10,11,0.37,1.57,66.25
NSA_0.0_KW_10_3,HSR,KW,6,0,3,10,11,-0.6,3.09,89.15
NSA_0.0_KW_10_3,HSR,KW,9,0,3,10,11,-1.25,4.79,90.56
NSA_0.0_KW_10_3,HSR,KW,11,0,3,10,11,-1.79,7.46,91.89
NSA_0.0_KW_10_3,HSR,KW,14,0,3,10,11,-1.11,12.77,85.83
NSA_0.0_KW_11_1,HSR,KW,1,0,1,11,11,-1.86,6.6,63.67
NSA_0.0_KW_11_1,HSR,KW,6,0,1,11,11,-1.94,5.62,87.15
NSA_0.0_KW_11_1,HSR,KW,9,0,1,11,11,-1.35,5.13,91.2
NSA_0.0_KW_11_1,HSR,KW,11,0,1,11,11,-1.75,5.58,92.07
NSA_0.0_KW_11_1,HSR,KW,14,0,1,11,11,-3.88,13.13,88.3
NSA_0.0_KW_11_2,HSR,KW,1,0,2,11,11,-2.79,6.84,70.15
NSA_0.0_KW_11_2,HSR,KW,6,0,2,11,11,-1.83,5.32,86.95
NSA_0.0_KW_11_2,HSR,KW,9,0,2,11,11,-1.26,5.22,91.48
NSA_0.0_KW_11_2,HSR,KW,11,0,2,11,11,-1.9,5.41,91.31
NSA_0.0_KW_11_2,HSR,KW,14,0,2,11,11,-3.83,13.23,89.38
NSA_0.0_KW_11_3,HSR,KW,1,0,3,11,11,-2.9,6.83,70.91
NSA_0.0_KW_11_3,HSR,KW,6,0,3,11,11,-1.77,5.39,83.58
NSA_0.0_KW_11_3,HSR,KW,9,0,3,11,11,-1.73,4.96,82.65
NSA_0.0_KW_11_3,HSR,KW,11,0,3,11,11,-2.06,6.1,92.33
NSA_0.0_KW_11_3,HSR,KW,14,0,3,11,11,-3.85,13.31,89.52
NSA_0.0_KW_12_1,HSR,KW,1,0,1,12,8,0.93,4.18,52.48
NSA_0.0_KW_12_1,HSR,KW,6,0,1,12,8,-2.17,7.47,89.82
NSA_0.0_KW_12_1,HSR,KW,9,0,1,12,8,-1.39,4.42,80.13
NSA_0.0_KW_12_1,HSR,KW,11,0,1,12,8,-1.45,11.31,87.14
NSA_0.0_KW_12_1,HSR,KW,14,0,1,12,8,1.08,18,78.98
NSA_0.0_KW_12_2,HSR,KW,1,0,2,12,8,0.38,3.09,55
NSA_0.0_KW_12_2,HSR,KW,6,0,2,12,8,-2.16,7.54,89.99
NSA_0.0_KW_12_2,HSR,KW,9,0,2,12,8,-1.51,4.64,81.53
NSA_0.0_KW_12_2,HSR,KW,11,0,2,12,8,-1.47,11.61,87.56
NSA_0.0_KW_12_2,HSR,KW,14,0,2,12,8,0.93,17.79,78.41
NSA_0.0_KW_12_3,HSR,KW,1,0,3,12,8,0.25,4.09,56.35
NSA_0.0_KW_12_3,HSR,KW,6,0,3,12,8,-2.26,7.69,90.18
NSA_0.0_KW_12_3,HSR,KW,9,0,3,12,8,-2.63,11.82,86.95
NSA_0.0_KW_12_3,HSR,KW,11,0,3,12,8,-1.45,11.55,87.5
NSA_0.0_KW_12_3,HSR,KW,14,0,3,12,8,1.02,17.96,78.75
NSA_0.1_KW_1_1,HSR,KW,1,0.1,1,1,14,-2.73,5.11,84.13
NSA_0.1_KW_1_1,HSR,KW,6,0.1,1,1,14,3.28,7.74,60.56
NSA_0.1_KW_1_1,HSR,KW,9,0.1,1,1,14,-1.4,4.91,93.57
NSA_0.1_KW_1_1,HSR,KW,11,0.1,1,1,14,-1.56,4.8,90.48
NSA_0.1_KW_1_1,HSR,KW,14,0.1,1,1,14,-1.81,6.73,93.11
NSA_0.1_KW_1_2,HSR,KW,1,0.1,2,1,14,-2.55,4.64,81.87
NSA_0.1_KW_1_2,HSR,KW,6,0.1,2,1,14,0.19,4.31,64.32
NSA_0.1_KW_1_2,HSR,KW,9,0.1,2,1,14,-1.08,3.9,93.09
NSA_0.1_KW_1_2,HSR,KW,11,0.1,2,1,14,-1.53,4.92,90.83
NSA_0.1_KW_1_2,HSR,KW,14,0.1,2,1,14,-1.92,6.78,93.25
NSA_0.1_KW_1_3,HSR,KW,1,0.1,3,1,14,-2.54,4.63,81.51
NSA_0.1_KW_1_3,HSR,KW,6,0.1,3,1,14,0.03,4.66,65.64
NSA_0.1_KW_1_3,HSR,KW,9,0.1,3,1,14,-1.62,6.61,92.21
NSA_0.1_KW_1_3,HSR,KW,11,0.1,3,1,14,-1.54,4.77,90.79
NSA_0.1_KW_1_3,HSR,KW,14,0.1,3,1,14,-1.8,6.96,93.48
NSA_0.1_KW_2_1,HSR,KW,1,0.1,1,2,10,-1.51,2.68,82.1
NSA_0.1_KW_2_1,HSR,KW,6,0.1,1,2,10,-0.12,2.35,84.28
NSA_0.1_KW_2_1,HSR,KW,9,0.1,1,2,10,-0.37,2.23,88.58
NSA_0.1_KW_2_1,HSR,KW,11,0.1,1,2,10,-1.65,7.26,92.42
NSA_0.1_KW_2_1,HSR,KW,14,0.1,1,2,10,-1.68,10.97,88.7
NSA_0.1_KW_2_2,HSR,KW,1,0.1,2,2,10,-1.71,2.87,83.98
NSA_0.1_KW_2_2,HSR,KW,6,0.1,2,2,10,-0.03,2.18,83.69
NSA_0.1_KW_2_2,HSR,KW,9,0.1,2,2,10,-0.29,2.34,88.22
NSA_0.1_KW_2_2,HSR,KW,11,0.1,2,2,10,-1.69,7.43,92.71
NSA_0.1_KW_2_2,HSR,KW,14,0.1,2,2,10,-1.71,10.47,89.12
NSA_0.1_KW_2_3,HSR,KW,1,0.1,3,2,10,-1.9,3.02,84.72
NSA_0.1_KW_2_3,HSR,KW,6,0.1,3,2,10,-0.39,2.63,85.83
NSA_0.1_KW_2_3,HSR,KW,9,0.1,3,2,10,-0.38,2.47,88.14
NSA_0.1_KW_2_3,HSR,KW,11,0.1,3,2,10,-1.62,7.42,92.66
NSA_0.1_KW_2_3,HSR,KW,14,0.1,3,2,10,-1.75,10.79,90.29
NSA_0.1_KW_3_1,HSR,KW,1,0.1,1,3,12,-0.19,2.81,63.77
NSA_0.1_KW_3_1,HSR,KW,6,0.1,1,3,12,-0.5,3.52,85.08
NSA_0.1_KW_3_1,HSR,KW,9,0.1,1,3,12,0.59,12.09,61.4
NSA_0.1_KW_3_1,HSR,KW,11,0.1,1,3,12,-1.94,6.06,89.03
NSA_0.1_KW_3_1,HSR,KW,14,0.1,1,3,12,-1.26,12.43,87.79
NSA_0.1_KW_3_2,HSR,KW,1,0.1,2,3,12,-0.08,2.76,63.14
NSA_0.1_KW_3_2,HSR,KW,6,0.1,2,3,12,-0.62,3.5,85.59
NSA_0.1_KW_3_2,HSR,KW,9,0.1,2,3,12,-0.5,17.08,67.16
NSA_0.1_KW_3_2,HSR,KW,11,0.1,2,3,12,-2.03,6.22,89.4
NSA_0.1_KW_3_2,HSR,KW,14,0.1,2,3,12,-1.19,12.56,88.25
NSA_0.1_KW_3_3,HSR,KW,1,0.1,3,3,12,0,2.76,62.85
NSA_0.1_KW_3_3,HSR,KW,6,0.1,3,3,12,-0.68,3.51,86.1
NSA_0.1_KW_3_3,HSR,KW,9,0.1,3,3,12,-0.59,19.46,66.47
NSA_0.1_KW_3_3,HSR,KW,11,0.1,3,3,12,-2.02,6.27,89.53
NSA_0.1_KW_3_3,HSR,KW,14,0.1,3,3,12,-1.19,12.64,88.24
NSA_0.1_KW_4_1,HSR,KW,1,0.1,1,4,12,-3.64,7.73,85.13
NSA_0.1_KW_4_1,HSR,KW,6,0.1,1,4,12,-2.21,8.36,92.29
NSA_0.1_KW_4_1,HSR,KW,9,0.1,1,4,12,-1.62,4.62,87.13
NSA_0.1_KW_4_1,HSR,KW,11,0.1,1,4,12,-2.69,7.69,90.19
NSA_0.1_KW_4_1,HSR,KW,14,0.1,1,4,12,-2.41,10.47,83.4
NSA_0.1_KW_4_2,HSR,KW,1,0.1,2,4,12,-3.82,7.81,86.93
NSA_0.1_KW_4_2,HSR,KW,6,0.1,2,4,12,-2.22,8.36,92.19
NSA_0.1_KW_4_2,HSR,KW,9,0.1,2,4,12,-0.78,3.08,79.71
NSA_0.1_KW_4_2,HSR,KW,11,0.1,2,4,12,-2.63,7.58,89.88
NSA_0.1_KW_4_2,HSR,KW,14,0.1,2,4,12,-2.91,11.31,87.44
NSA_0.1_KW_4_3,HSR,KW,1,0.1,3,4,12,-3.85,7.83,87.64
NSA_0.1_KW_4_3,HSR,KW,6,0.1,3,4,12,-2.27,8.52,92.04
NSA_0.1_KW_4_3,HSR,KW,9,0.1,3,4,12,-1.04,3.29,80.76
NSA_0.1_KW_4_3,HSR,KW,11,0.1,3,4,12,-2.6,7.69,89.86
NSA_0.1_KW_4_3,HSR,KW,14,0.1,3,4,12,-3.15,11.6,88.89
NSA_0.1_KW_5_1,HSR,KW,1,0.1,1,5,12,-2.78,5.36,87.24
NSA_0.1_KW_5_1,HSR,KW,6,0.1,1,5,12,0.24,1.96,81.41
NSA_0.1_KW_5_1,HSR,KW,9,0.1,1,5,12,-0.13,2.09,80.79
NSA_0.1_KW_5_1,HSR,KW,11,0.1,1,5,12,-1.32,5.85,87.22
NSA_0.1_KW_5_1,HSR,KW,14,0.1,1,5,12,-2.71,11.63,88.34
NSA_0.1_KW_5_2,HSR,KW,1,0.1,2,5,12,-2.95,5.5,88.44
NSA_0.1_KW_5_2,HSR,KW,6,0.1,2,5,12,0.14,2.09,81.82
NSA_0.1_KW_5_2,HSR,KW,9,0.1,2,5,12,0.88,1.32,70.17
NSA_0.1_KW_5_2,HSR,KW,11,0.1,2,5,12,-1.37,5.89,87.63
NSA_0.1_KW_5_2,HSR,KW,14,0.1,2,5,12,-2.61,11.47,87.54
NSA_0.1_KW_5_3,HSR,KW,1,0.1,3,5,12,-3.12,5.62,88.96
NSA_0.1_KW_5_3,HSR,KW,6,0.1,3,5,12,0.16,2.01,81.33
NSA_0.1_KW_5_3,HSR,KW,9,0.1,3,5,12,1.03,1.48,69.36
NSA_0.1_KW_5_3,HSR,KW,11,0.1,3,5,12,-1.39,5.88,87.74
NSA_0.1_KW_5_3,HSR,KW,14,0.1,3,5,12,-2.7,11.5,87.54
NSA_0.1_KW_6_1,HSR,KW,1,0.1,1,6,10,-1.83,2.13,88
NSA_0.1_KW_6_1,HSR,KW,6,0.1,1,6,10,0.34,2.47,83.44
NSA_0.1_KW_6_1,HSR,KW,9,0.1,1,6,10,1.1,1.59,63.61
NSA_0.1_KW_6_1,HSR,KW,11,0.1,1,6,10,-1.38,7.08,92.77
NSA_0.1_KW_6_1,HSR,KW,14,0.1,1,6,10,-1.85,14.07,86.23
NSA_0.1_KW_6_2,HSR,KW,1,0.1,2,6,10,-1.84,2.08,88.28
NSA_0.1_KW_6_2,HSR,KW,6,0.1,2,6,10,0.22,2.84,82.04
